Maria Santos,6.2,7.6,5.0
Felipe Rodrigues,8.0,5.6,6.8
Guilherme Costa,9.4,5.9,5.4
Ana Moura,8.7,7.9,5.1
Felipe Ribeiro,5.5,9.4,9.7
Guilherme Oliveira,9.4,7.8,6.9
Juliana Moura,6.6,5.0,6.7
Juliana Rodrigues,6.2,6.3,6.7
Ana Ferreira,6.6,9.6,5.4
Guilherme Santos,8.4,9.3,5.0
Juliana Martins,9.2,8.0,9.4
Felipe Santos,5.3,7.0,6.5
Joao Costa,9.2,9.9,7.0
Guilherme Moura,6.0,5.9,5.7
Ricardo Souza,8.1,6.8,10.0
Juliana Martins,9.8,9.5,9.6
Rafael Santos,5.6,9.9,9.8
Sofia Lima,8.1,7.7,5.7
Aline Rodrigues,7.9,6.8,9.3
Isabela Nascimento,7.0,9.3,9.2
Maria Ferreira,7.8,7.8,9.7
Ricardo Gomes,5.1,7.6,6.5
Carlos Silva,7.5,6.3,9.9
Ana Souza,8.1,7.1,9.5
Felipe Santos,8.1,7.0,8.8
Maria Lima,9.3,6.9,9.0
Ricardo Pereira,9.3,7.9,7.8
Joao Martins,7.6,9.5,8.5
Guilherme Souza,5.9,5.5,7.9
Pedro Oliveira,9.8,9.4,6.4
Pedro Ribeiro,8.0,8.6,6.7
Rafael Souza,7.5,7.3,6.7
Rafael Martins,8.5,8.9,6.1
Aline Silva,6.8,9.9,9.5
Juliana Moura,6.3,7.7,8.9
Joao Nascimento,8.9,5.2,7.8
Pedro Santos,6.4,7.6,7.9
Lucas Ferreira,8.8,7.9,9.5
Maria Silva,9.6,9.8,7.6
Ana Gomes,7.3,9.7,6.4
Maria Gomes,6.8,7.7,9.5
Ana Martins,5.6,9.5,8.5
Maria Nascimento,7.0,6.5,9.0
Mariana Gomes,5.9,9.7,6.9
Joao Moura,9.6,6.5,6.5
Pedro Costa,8.8,8.5,9.3
Ricardo Oliveira,5.7,5.7,9.0
Maria Santos,6.3,7.3,6.4
Maria Ribeiro,7.1,9.7,9.7
Maria Ribeiro,8.5,6.1,8.4
Juliana Gomes,6.8,8.0,8.4
Maria Moura,5.8,8.1,6.9
Ana Souza,8.7,8.7,9.2
Rafael Oliveira,7.4,8.3,8.7
Ana Lima,9.7,7.2,5.4
Juliana Silva,5.6,5.1,9.0
Pedro Carvalho,6.4,6.0,7.3
Joao Costa,9.3,6.1,6.2
Juliana Martins,6.5,5.3,8.0
Sofia Souza,5.3,8.2,7.2
Mariana Souza,5.6,9.8,5.0
Ricardo Silva,10.0,6.4,5.1
Pedro Oliveira,7.7,7.3,5.5
Rafael Silva,9.3,6.2,8.9
Aline Pereira,6.7,9.7,5.7
Guilherme Lima,9.2,7.8,8.7
Carlos Nascimento,9.9,7.9,6.9
Guilherme Almeida,7.5,7.6,5.2
Aline Almeida,7.8,9.0,8.8
Lucas Santos,5.7,9.7,9.1
Ana Costa,8.2,7.9,5.9
Lucas Santos,6.9,8.1,7.1
Maria Ferreira,8.1,8.3,5.8
Maria Rodrigues,6.8,7.3,6.2
Joao Souza,8.6,8.4,6.9
Lucas Souza,7.4,6.5,6.7
Juliana Rodrigues,8.5,8.9,6.2
Aline Gomes,8.9,5.2,6.5
Mariana Lima,5.2,10.0,9.2
Sofia Martins,8.6,7.0,5.0
Aline Santos,5.7,9.9,6.6
Guilherme Pereira,8.7,6.6,6.3
Ricardo Oliveira,10.0,7.4,9.2
Isabela Silva,8.2,9.8,5.8
Joao Oliveira,8.1,9.7,9.3
Guilherme Silva,7.5,7.4,6.5
Lucas Gomes,9.9,7.3,7.9
Mariana Santos,9.0,8.2,5.8
Rafael Rodrigues,9.0,10.0,9.8
Isabela Rodrigues,9.1,7.6,7.8
Carlos Nascimento,9.0,9.6,6.4
Sofia Costa,7.0,8.1,9.7
Felipe Almeida,6.4,7.1,7.9
Ricardo Rodrigues,8.1,7.5,7.1
Guilherme Rodrigues,5.4,9.4,9.5
Aline Lima,8.2,6.2,6.9
Lucas Nascimento,8.9,8.7,6.2
Carlos Souza,8.6,6.1,9.4
Lucas Oliveira,8.5,6.4,7.3
Felipe Souza,7.0,5.8,5.2
Maria Rodrigues,8.3,6.0,7.8
Isabela Ribeiro,7.1,6.3,5.4
Ana Carvalho,6.0,7.3,6.6
Pedro Martins,7.8,9.3,5.2
Camila Pereira,9.1,6.3,8.4
Rafael Gomes,6.5,7.0,6.6
Lucas Oliveira,6.0,9.8,5.8
Isabela Souza,8.3,7.0,7.7
Joao Ferreira,8.1,8.5,6.6
Maria Nascimento,9.9,8.3,7.7
Ana Ribeiro,8.6,9.8,6.4
Pedro Santos,5.8,8.7,7.1
Ana Lima,5.7,6.6,6.3
Ricardo Gomes,7.5,6.1,8.5
Maria Silva,5.7,8.8,5.6
Rafael Rodrigues,9.9,7.4,6.7
Carlos Almeida,6.9,8.5,9.7
Aline Nascimento,7.5,6.5,6.9
Pedro Gomes,5.0,6.2,9.3
Rafael Martins,5.9,9.1,7.1
Mariana Costa,9.9,5.9,8.7
Ricardo Rodrigues,5.3,7.6,6.0
Sofia Almeida,7.0,8.6,9.6
Joao Ferreira,8.6,9.6,5.9
Carlos Carvalho,9.3,6.1,6.4
Camila Martins,5.3,6.8,7.4
Ricardo Oliveira,8.8,8.7,8.1
Pedro Oliveira,8.9,9.3,9.4
Aline Lima,7.3,6.9,5.8
Pedro Santos,6.5,8.5,9.0
Lucas Lima,5.2,8.1,8.5
Mariana Lima,7.4,9.2,7.5
Ricardo Santos,8.9,8.0,7.3
Sofia Silva,7.5,8.1,6.0
Maria Moura,6.2,8.3,9.0
Ana Souza,7.1,7.0,7.6
Felipe Oliveira,5.3,6.0,5.2
Lucas Souza,10.0,5.8,6.9
Ricardo Silva,6.4,6.1,7.8
Pedro Ribeiro,6.4,7.2,5.5
Aline Pereira,9.7,7.5,9.8
Juliana Lima,6.9,8.6,8.8
Maria Oliveira,5.9,8.8,9.1
Camila Carvalho,9.2,7.2,6.1
Rafael Carvalho,6.0,8.8,7.6
Aline Nascimento,7.3,8.1,8.1
Felipe Gomes,6.6,8.7,9.2
Rafael Pereira,9.3,6.2,6.9
Rafael Ferreira,8.0,8.1,9.8
Sofia Pereira,9.5,6.2,9.8
Isabela Pereira,8.8,9.2,7.4
Rafael Oliveira,8.9,9.2,8.5
Rafael Souza,10.0,5.4,7.2
Juliana Almeida,8.9,5.4,9.2
Guilherme Costa,9.1,9.2,8.7
Juliana Nascimento,6.5,9.9,7.2
Juliana Costa,8.9,6.2,5.1
Lucas Pereira,8.4,8.3,8.1
Lucas Almeida,6.2,5.2,9.0
Ricardo Rodrigues,6.5,6.4,7.3
Ana Moura,6.3,5.3,8.2
Juliana Souza,10.0,8.8,5.7
Lucas Oliveira,5.6,8.5,7.2
Sofia Ribeiro,5.7,8.7,5.3
Aline Lima,5.3,9.1,6.5
Lucas Gomes,8.1,6.7,7.7
Juliana Carvalho,9.3,7.6,8.9
Aline Oliveira,5.5,8.5,7.9
Maria Oliveira,5.6,10.0,7.8
Joao Santos,9.3,8.4,5.2
Isabela Nascimento,9.7,8.5,9.8
Guilherme Moura,9.7,6.5,7.1
Maria Carvalho,8.3,8.2,9.7
Lucas Nascimento,8.8,6.8,6.0
Juliana Ferreira,7.1,7.9,5.3
Rafael Nascimento,5.9,9.2,7.9
Pedro Santos,9.9,8.0,6.4
Ana Costa,5.4,6.8,5.0
Felipe Pereira,5.4,9.9,8.6
Camila Martins,5.1,8.8,9.5
Joao Costa,9.1,5.0,6.1
Sofia Carvalho,6.8,9.9,6.0
Ricardo Moura,6.3,8.6,8.3
Mariana Nascimento,9.6,6.4,5.5
Rafael Souza,8.8,8.8,9.7
Joao Lima,8.2,7.6,7.7
Ana Almeida,9.8,5.8,6.6
Pedro Gomes,8.5,9.4,10.0
Ricardo Moura,9.0,5.3,5.6
Maria Almeida,5.3,5.6,9.0
Camila Costa,7.9,9.8,5.5
Ricardo Santos,7.2,6.9,6.3
Maria Almeida,8.1,5.3,9.3
Aline Pereira,8.3,6.4,9.1
Maria Gomes,5.6,6.8,7.0
Mariana Carvalho,8.3,9.1,9.4
Juliana Oliveira,8.0,8.3,6.1
Lucas Moura,5.5,5.4,6.2
Joao Gomes,5.7,6.0,5.9
Guilherme Oliveira,9.2,7.6,8.4
Felipe Nascimento,5.2,7.1,7.3
Pedro Ferreira,8.2,5.2,5.2
Joao Gomes,8.7,7.5,5.8
Pedro Nascimento,8.5,8.9,9.5
Isabela Martins,8.8,7.3,6.6
Maria Ferreira,8.3,8.1,7.4
Aline Oliveira,9.2,5.9,7.1
Isabela Nascimento,7.7,7.0,6.1
Lucas Lima,7.2,9.4,8.4
Lucas Lima,5.3,7.9,5.4
Ana Ribeiro,7.8,6.9,5.3
Felipe Pereira,8.7,8.1,6.1
Pedro Silva,9.9,8.5,8.6
Ana Carvalho,5.4,6.5,5.2
Aline Costa,7.4,6.7,5.4
Felipe Santos,7.0,9.6,6.3
Lucas Costa,9.6,5.4,6.5
Maria Carvalho,7.8,7.8,5.6
Sofia Carvalho,5.3,7.0,9.7
Mariana Almeida,8.3,5.0,6.8
Juliana Silva,7.4,8.0,8.3
Sofia Oliveira,7.8,9.1,6.7
Juliana Pereira,9.0,5.9,7.7
Maria Silva,6.8,8.9,8.3
Juliana Moura,9.3,7.1,9.7
Felipe Santos,6.3,6.2,8.5
Lucas Oliveira,6.1,5.5,5.4
Carlos Moura,8.0,9.1,8.1
Felipe Silva,6.7,5.5,8.7
Pedro Martins,8.8,8.3,6.3
Camila Pereira,8.8,5.9,8.7
Mariana Moura,5.6,5.3,6.2
Pedro Souza,7.5,6.6,8.1
Carlos Pereira,9.8,5.9,9.7
Juliana Moura,5.2,5.1,7.0
Isabela Silva,7.5,7.2,9.2
Ricardo Oliveira,6.4,9.2,8.8
Guilherme Pereira,7.8,9.1,9.0
Ana Carvalho,8.1,10.0,7.5
Rafael Carvalho,9.2,5.6,8.8
Rafael Martins,8.2,6.1,8.2
Carlos Costa,8.2,7.4,8.1
Mariana Nascimento,9.4,6.4,6.9
Lucas Carvalho,9.9,5.4,5.7
Pedro Silva,7.9,7.3,6.2
Ana Oliveira,6.6,5.0,8.6
Carlos Costa,8.3,5.7,9.1
Maria Souza,6.3,9.9,5.1
Carlos Oliveira,7.8,5.2,6.7
Juliana Oliveira,6.8,9.7,9.2
Aline Almeida,5.8,7.9,6.9
Sofia Martins,7.8,6.7,8.0
Ana Carvalho,5.1,5.3,8.3
Maria Silva,7.3,7.2,5.7
Ricardo Ribeiro,9.9,7.7,8.5
Rafael Pereira,6.3,6.2,8.5
Maria Gomes,8.1,8.3,6.5
Mariana Silva,7.6,6.6,6.7
Camila Santos,8.6,6.5,5.2
Sofia Pereira,9.8,9.8,6.4
Aline Nascimento,5.8,5.0,8.8
Lucas Almeida,6.5,5.3,5.3
Carlos Nascimento,5.4,5.4,8.7
Camila Ribeiro,7.9,9.3,8.0
Felipe Souza,6.4,6.8,8.7
Aline Almeida,8.8,8.0,6.7
Felipe Santos,7.2,7.3,6.9
Carlos Silva,9.8,8.6,6.8
Sofia Almeida,5.9,5.4,5.4
Sofia Rodrigues,6.1,6.8,9.9
Guilherme Santos,8.0,9.8,7.1
Ana Costa,7.9,7.2,8.0
Mariana Ferreira,5.4,6.5,8.2
Ricardo Ferreira,8.9,8.7,8.8
Juliana Souza,10.0,5.2,10.0
Isabela Martins,6.7,8.0,5.4
Lucas Almeida,5.7,5.1,8.3
Joao Lima,6.5,8.5,8.4
Isabela Silva,7.9,6.5,6.8
Joao Souza,9.7,5.9,9.9
Ricardo Pereira,8.6,8.0,9.1
Maria Ferreira,5.6,6.6,6.6
Ricardo Pereira,8.1,7.9,5.3
Maria Pereira,6.2,8.6,8.2
Felipe Almeida,7.0,5.6,7.8
Sofia Moura,6.7,9.2,6.3
Juliana Nascimento,6.0,5.9,7.7
Joao Silva,9.9,9.9,6.5
Mariana Nascimento,5.6,7.7,6.2
Sofia Pereira,9.6,8.5,9.2
Aline Ribeiro,7.9,9.8,8.1
Carlos Pereira,5.6,9.8,9.4
Isabela Oliveira,7.6,8.6,8.7
Sofia Costa,6.0,6.5,9.0
Sofia Santos,9.3,5.8,6.2
Pedro Carvalho,9.2,7.5,8.5
Camila Ribeiro,9.6,8.8,5.4
Joao Pereira,6.4,6.8,6.3
Rafael Ribeiro,7.9,9.4,6.6
Juliana Pereira,6.4,5.8,5.4
Mariana Moura,7.4,5.6,8.1
Joao Santos,5.2,7.6,7.8
Sofia Rodrigues,8.9,5.6,6.8
Lucas Santos,6.7,5.7,5.2
Camila Ribeiro,7.0,5.7,7.7
Felipe Souza,9.5,6.2,6.3
Rafael Oliveira,5.1,8.3,6.0
Rafael Santos,7.5,5.0,7.2
Ana Martins,6.1,8.4,5.7
Mariana Moura,9.8,9.5,6.3
Sofia Lima,9.5,5.2,7.7
Camila Rodrigues,6.8,6.2,9.2
Pedro Ribeiro,6.2,8.1,8.7
Ricardo Silva,7.6,7.3,8.2
Pedro Martins,9.9,6.4,5.3
Lucas Carvalho,6.7,6.9,6.0
Ricardo Carvalho,9.3,8.0,8.2
Ricardo Lima,8.9,7.3,7.1
Sofia Ribeiro,8.8,9.1,7.9
Joao Santos,9.1,9.5,6.0
Ricardo Pereira,9.3,8.8,5.1
Rafael Nascimento,9.8,9.9,7.4
Joao Oliveira,8.9,6.7,6.1
Camila Carvalho,9.2,9.7,5.2
Isabela Martins,9.9,6.1,6.1
Felipe Nascimento,7.8,6.8,6.6
Isabela Gomes,6.2,9.2,5.5
Camila Gomes,8.7,9.3,8.6
Lucas Silva,9.6,6.0,8.2
Juliana Rodrigues,7.0,9.6,7.7
Camila Silva,8.1,5.9,8.8
Sofia Carvalho,5.3,9.6,8.5
Pedro Rodrigues,9.8,7.8,10.0
Joao Moura,5.6,6.6,7.4
Mariana Almeida,7.7,6.0,9.7
Joao Rodrigues,8.0,9.3,8.0
Pedro Santos,9.8,8.0,9.1
Isabela Souza,7.2,5.4,6.6
Isabela Gomes,7.7,5.5,8.8
Isabela Lima,8.1,5.5,8.5
Pedro Pereira,5.9,9.4,8.9
Aline Gomes,7.3,8.3,5.9
Mariana Gomes,6.9,9.0,5.7
Guilherme Costa,8.3,9.7,5.4
Camila Oliveira,5.7,6.2,8.5
Lucas Almeida,5.9,8.5,6.9
Sofia Costa,9.4,6.1,7.3
Maria Carvalho,5.4,5.5,8.2
Mariana Ribeiro,7.8,8.0,7.7
Ana Santos,6.8,5.6,6.9
Aline Costa,9.2,5.2,5.1
Joao Costa,6.4,6.3,5.5
Sofia Nascimento,8.9,7.1,5.4
